"parameter","median_inf","ci_low_inf","ci_high_inf","pd_inf","median_weak","ci_low_weak","ci_high_weak","pd_weak","median_shift","ci_width_inf","ci_width_weak","model","structure"
"z_recoded_session:z_recoded_mini_language",-0.0393649495,-0.075832561825,-0.00243633605750003,0.98071875,-0.0395382125,-0.076937779425,-0.00231411576750002,0.98128125,0.000173263000000007,0.0733962257675,0.0746236636575,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_mini_language",-0.0026377989,-0.017471870625,0.01226057725,0.6389375,-0.00279093395,-0.017558987825,0.01209421845,0.64425,0.00015313505,0.029732447875,0.029653206275,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",-0.00633952965,-0.0234284263,0.0108677135,0.7679375,-0.0064349854,-0.0235601358,0.01058492005,0.7730625,9.545575e-05,0.0342961398,0.03414505585,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_multilingual_language_diversity",-0.0025177914,-0.013985402,0.00887148262,0.6674375,-0.0024608019,-0.014034638075,0.00908592851999998,0.66753125,-5.69895000000001e-05,0.02285688462,0.023120566595,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"Intercept",0.000509157865,-0.0140516993,0.01527082955,0.52834375,0.0005390236,-0.01415612305,0.0150494017,0.5285,-2.98657350000001e-05,0.02932252885,0.02920552475,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_hemisphere",0.0441544995,0.03800679645,0.050272688075,1,0.044125567,0.03797524805,0.0502417861,1,2.89324999999951e-05,0.012265891625,0.01226653805,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_baseline_predictor",0.464555105,0.458239755,0.47089641625,1,0.464570395,0.4582505965,0.47085625425,1,-1.52900000000566e-05,0.01265666125,0.01260565775,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_caudality",-0.102951565,-0.109107789,-0.0968083808,1,-0.10296376,-0.109155353,-0.096770567625,1,1.21950000000065e-05,0.0122994082,0.012384785375,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.013445757,0.006964255705,0.01998312795,1,0.013440925,0.0069172815,0.01989793335,1,4.83199999999975e-06,0.013018872245,0.01298065185,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_hemisphere",0.00375052305,-0.0025205063375,0.00991346107,0.8795,0.00374601575,-0.00246411117,0.00991247851,0.8856875,4.50730000000005e-06,0.0124339674075,0.01237658968,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",-0.0026051408,-0.0090739373,0.00401786836499999,0.78340625,-0.00260270855,-0.009129686,0.00388627634999999,0.779875,-2.43225e-06,0.013091805665,0.01301596235,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",-0.00490836445,-0.011069515075,0.00128338134,0.93934375,-0.00490809715,-0.0111158695,0.00125697365999999,0.94175,-2.67299999999644e-07,0.012352896415,0.01237284316,"erp_gender_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_session",-0.0218291685,-0.060172270875,0.0156500145999999,0.8725625,-0.022285705,-0.060949871575,0.016407543125,0.87246875,0.000456536500000004,0.0758222854749999,0.0773574147,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_multilingual_language_diversity",-0.0013425202,-0.012532027625,0.00991380294999999,0.59265625,-0.0014367203,-0.012649988625,0.0101308348,0.59684375,9.42001e-05,0.022445830575,0.022780823425,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality",0.0295681205,0.00869133154250002,0.050253140725,0.9968125,0.0294841135,0.00845483191000002,0.050833781025,0.99725,8.40070000000005e-05,0.0415618091825,0.042378949115,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_caudality",-0.0687045295,-0.07779548855,-0.05978070515,1,-0.0687732685,-0.07776478585,-0.0597805296,1,6.87389999999982e-05,0.0180147834,0.01798425625,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",-0.027091501,-0.06608770625,0.01160055,0.92078125,-0.027129683,-0.065325115675,0.011195367775,0.91790625,3.81820000000012e-05,0.07768825625,0.0765204834499999,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",-0.00887577855,-0.0298176608,0.012308763125,0.79540625,-0.0088449915,-0.030135874475,0.01219699265,0.79653125,-3.07870500000015e-05,0.042126423925,0.042332867125,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_mini_language",-0.00165650905,-0.0171034878,0.01326266815,0.58521875,-0.00163055855,-0.0166029033,0.01327520785,0.5845625,-2.59505e-05,0.03036615595,0.02987811115,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"Intercept",-0.00158961835,-0.0165722346,0.01320541285,0.58515625,-0.0015652381,-0.016525467875,0.0134586326,0.581,-2.43802499999999e-05,0.02977764745,0.029984100475,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",0.0034149099,-0.0054781689575,0.012301008075,0.77784375,0.0033965758,-0.00542331611499999,0.012229439475,0.77053125,1.83340999999997e-05,0.0177791770325,0.01765275559,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.0109183585,0.001633551535,0.02033381125,0.98890625,0.01090817,0.001582026005,0.020338262,0.9883125,1.01884999999993e-05,0.018700259715,0.018756235995,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.00440514995,-0.0049109909725,0.013635541325,0.82165625,0.00439646795,-0.00496659780499999,0.013846957275,0.81515625,8.68199999999944e-06,0.0185465322975,0.01881355508,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_baseline_predictor",0.419368575,0.41022903575,0.42848170875,1,0.419365645,0.41019972075,0.428551458,1,2.93000000001209e-06,0.018252673,0.01835173725,"erp_gender_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality",0.01662212,-0.000870736546749999,0.034098712975,0.9691875,0.017024199,-0.000651314498999998,0.0346282749,0.97028125,-0.000402079,0.03496944952175,0.035279589399,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_session",0.0115295545,-0.01942530285,0.042357194125,0.7669375,0.011331138,-0.019637782325,0.04247462445,0.76253125,0.0001984165,0.061782496975,0.062112406775,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",-0.00583110765,-0.02354323955,0.01178489385,0.7433125,-0.00579575185,-0.023468709325,0.011740338075,0.74075,-3.53558000000002e-05,0.0353281334,0.0352090474,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_hemisphere",0.040072832,0.033639046975,0.0464412266,1,0.040051127,0.033725448075,0.04648557135,1,2.17049999999969e-05,0.012802179625,0.012760123275,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",-0.0031642703,-0.0094873399075,0.0032779763275,0.83228125,-0.00318551955,-0.0095820100525,0.00325636384,0.8325625,2.124925e-05,0.012765316235,0.0128383738925,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"Intercept",0.00013168513,-0.0130818548,0.013185425125,0.50771875,0.000150177355,-0.0127466111,0.0132703572,0.508375,-1.8492225e-05,0.026267279925,0.0260169683,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",-0.0267407285,-0.057596573,0.00405132111249998,0.956375,-0.026722944,-0.05778091035,0.00409873928249998,0.95665625,-1.77844999999996e-05,0.0616478941124999,0.0618796496325,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",-0.0038476815,-0.010682476425,0.00293066027999999,0.86671875,-0.0038333351,-0.010600758975,0.0030115250825,0.86528125,-1.43464000000003e-05,0.013613136705,0.0136122840575,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_caudality",-0.077725367,-0.084196665275,-0.071270848775,1,-0.0777149215,-0.084133033675,-0.071290148575,1,-1.04454999999837e-05,0.0129258165,0.0128428851,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.0166501275,0.0099076946975,0.023366158975,1,0.0166585515,0.0099358388275,0.02342221245,1,-8.42399999999993e-06,0.0134584642775,0.0134863736225,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_hemisphere",0.00299952215,-0.0034278117775,0.00938468011749999,0.81728125,0.00299201335,-0.0033426723775,0.0093786896425,0.8209375,7.50879999999966e-06,0.012812491895,0.01272136202,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_baseline_predictor",0.404005555,0.397409341,0.4105485585,1,0.403998735,0.3975526255,0.4103795805,1,6.82000000001848e-06,0.0131392175000001,0.012826955,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_mini_language",-0.00222828425,-0.01559407585,0.0110882722,0.6321875,-0.0022231075,-0.015378258225,0.01132521655,0.6314375,-5.17675e-06,0.02668234805,0.026703474775,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_multilingual_language_diversity",-0.0013833855,-0.0108366547,0.0078323119875,0.6164375,-0.00138627875,-0.010568298425,0.00783348023,0.620125,2.89324999999999e-06,0.0186689666875,0.018401778655,"erp_gender_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",-0.0198166245,-0.05168222025,0.012239735225,0.88909375,-0.0195199315,-0.051975077525,0.012319740875,0.8866875,-0.000296693000000001,0.063921955475,0.0642948184,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",-0.011993476,-0.033413489975,0.00919251750249999,0.870125,-0.012183083,-0.033265311725,0.0089001701425,0.87271875,0.000189607000000001,0.0426060074775,0.0421654818675,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality",0.020348467,-0.00092493285925,0.0413658375,0.9703125,0.0205240355,-0.00059541455224999,0.04194586185,0.97125,-0.000175568500000001,0.04229077035925,0.04254127640225,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_session",-0.016311064,-0.04818792365,0.0159027776,0.84015625,-0.0161672365,-0.048157193,0.015738020675,0.84140625,-0.000143827499999999,0.06409070125,0.063895213675,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",-0.000223736385,-0.009442205245,0.008958467265,0.5193125,-0.00031701428,-0.00958228352,0.00906955844749999,0.52521875,9.3277895e-05,0.01840067251,0.0186518419675,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",-0.0001272436,-0.009920423275,0.00965104758499999,0.5106875,-5.7920618e-05,-0.0097718012525,0.0096890363025,0.50390625,-6.9322982e-05,0.01957147086,0.019460837555,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.0205011235,0.01089552905,0.03011485355,1,0.0205470995,0.0106644349,0.030175305525,0.9999375,-4.59759999999962e-05,0.0192193245,0.019510870625,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_caudality",-0.0740164095,-0.0832282698,-0.064890541025,1,-0.0740562305,-0.083294007675,-0.0649269341,1,3.98209999999954e-05,0.018337728775,0.018367073575,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"Intercept",-0.00110392,-0.015214090325,0.013045588875,0.56065625,-0.00106614915,-0.015300779325,0.013250931675,0.55884375,-3.777085e-05,0.0282596792,0.028551711,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_mini_language",-0.000638578255,-0.01496808075,0.01350166085,0.53478125,-0.00061403556,-0.015056512575,0.013784783275,0.534125,-2.45426949999999e-05,0.0284697416,0.02884129585,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_multilingual_language_diversity",-0.00071306322,-0.011374506225,0.0098733982525,0.55296875,-0.00069330667,-0.011419235175,0.0098592767175,0.54978125,-1.975655e-05,0.0212479044775,0.0212785118925,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_baseline_predictor",0.35620107,0.3468169505,0.36549920475,1,0.356219725,0.3468184895,0.36562483625,1,-1.86549999999785e-05,0.0186822542500001,0.01880634675,"erp_gender_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality",0.016924679,-0.0059069250925,0.039660754075,0.92853125,0.0167427985,-0.00581626579749999,0.039613688675,0.928375,0.000181880499999999,0.0455676791675,0.0454299544725,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_session",-0.00870256225,-0.0374604511,0.020181545425,0.72575,-0.008878078,-0.037783684375,0.019677272375,0.7308125,0.000175515750000001,0.057641996525,0.05746095675,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",0.0105180195,-0.012141956425,0.03353949565,0.82090625,0.0103531635,-0.0120634474,0.033145774975,0.8181875,0.000164856,0.045681452075,0.0452092223749999,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",0.0057810705,-0.022936248425,0.0343124639,0.65571875,0.0056201292,-0.02329240005,0.0341021095,0.649375,0.0001609413,0.057248712325,0.05739450955,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"Intercept",-0.0023972356,-0.02005566465,0.015674393025,0.60675,-0.0025208355,-0.020111048125,0.01536778205,0.61065625,0.0001235999,0.035730057675,0.035478830175,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_hemisphere",0.0398757405,0.031100962075,0.048722665675,1,0.0399535315,0.0311946036,0.048614720375,1,-7.77910000000007e-05,0.0176217036,0.017420116775,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.0052792598,-0.00470116624,0.015164569275,0.84775,0.0052193011,-0.0048201802275,0.0151127359,0.849875,5.99586999999995e-05,0.019865735515,0.0199329161275,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_baseline_predictor",0.534140715,0.52500143125,0.54321792175,1,0.53410012,0.52503267575,0.543234974,1,4.05949999999766e-05,0.0182164905000001,0.01820229825,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.00400255205,-0.0059624063125,0.014044130875,0.78709375,0.00398344975,-0.0060328086725,0.013867512525,0.78428125,1.91023000000005e-05,0.0200065371875,0.0199003211975,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",0.00133126975,-0.0073796974175,0.010071904625,0.6170625,0.00131274475,-0.00731561258,0.010019213825,0.619,1.85250000000001e-05,0.0174516020425,0.017334826405,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_caudality",0.000220510125,-0.0084295284525,0.0088860077325,0.5201875,0.000237481255,-0.0083559866075,0.00885647538,0.5218125,-1.697113e-05,0.017315536185,0.0172124619875,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_mini_language",0.0024925061,-0.015548208675,0.020515344325,0.60853125,0.0024989522,-0.0154182438,0.0206148831,0.60625,-6.44610000000026e-06,0.036063553,0.0360331269,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_multilingual_language_diversity",-0.0083875737,-0.019546525875,0.00309678452499999,0.92403125,-0.00838334075,-0.0195617359,0.0031202477875,0.925875,-4.23295000000212e-06,0.0226433104,0.0226819836875,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_hemisphere",0.00203167905,-0.006506972795,0.01053382075,0.67875,0.0020289448,-0.0066834534225,0.01071372675,0.67525,2.7342500000002e-06,0.017040793545,0.0173971801725,"erp_verb_object_number_agreement_200_500_lateral_itemslope","maximal"
"z_recoded_session",0.00109899995,-0.032316936375,0.0346582765499999,0.52778125,0.00123204995,-0.031628855525,0.034174154475,0.528875,-0.00013305,0.0669752129249999,0.06580301,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_baseline_predictor",0.50611896,0.492935401,0.51938903425,1,0.50622614,0.4930089525,0.51962647725,1,-0.000107179999999985,0.0264536332499999,0.0266175247499999,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",-0.000766171305,-0.0148063694,0.013347603625,0.53996875,-0.00067112695,-0.01456949465,0.0131063614,0.53721875,-9.5044355e-05,0.028153973025,0.02767585605,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.0031064856,-0.0109729432,0.01722553385,0.66784375,0.003164638,-0.01082276435,0.017022529825,0.6675,-5.81523999999998e-05,0.02819847705,0.027845294175,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_mini_language",0.0022178875,-0.01956372075,0.0236333627,0.5795625,0.0022674406,-0.019232408525,0.023830289975,0.58015625,-4.95531000000004e-05,0.04319708345,0.0430626985,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",0.0086859907,-0.01810825365,0.03568407255,0.73665625,0.00864862995,-0.018008044425,0.03573997685,0.73971875,3.73607499999998e-05,0.0537923262,0.053748021275,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_multilingual_language_diversity",-0.00544466155,-0.02068752065,0.010005901675,0.75584375,-0.00541161425,-0.020684552625,0.010114017875,0.75675,-3.30473000000001e-05,0.030693422325,0.0307985705,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"Intercept",-0.00367343985,-0.025178527525,0.017474863425,0.63165625,-0.0036416103,-0.02495184045,0.01753877895,0.6333125,-3.18295500000001e-05,0.04265339095,0.0424906194,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_caudality",0.012431531,7.62245320500068e-05,0.0249633531,0.97584375,0.012460761,-0.000217816297999998,0.02508834165,0.9729375,-2.92300000000016e-05,0.02488712856795,0.025306157948,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_grammaticality",0.00955939565,-0.017609489075,0.036761017825,0.75734375,0.00953068695,-0.01762620185,0.036734091475,0.7580625,2.87087000000012e-05,0.0543705069,0.054360293325,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",0.0055094007,-0.00698042955749999,0.01814351235,0.80934375,0.00553528515,-0.006714028415,0.017932588075,0.81015625,-2.58844499999994e-05,0.0251239419075,0.02464661649,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",0.00813291475,-0.02485934155,0.04106605275,0.68584375,0.00813395565,-0.025025104275,0.0418931516,0.68853125,-1.04090000000064e-06,0.0659253943,0.066918255875,"erp_verb_object_number_agreement_200_500_midline_itemslope","maximal"
"z_recoded_session",-0.00472658075,-0.033678222125,0.0245195312,0.62728125,-0.0046186346,-0.033812481875,0.02445331535,0.62359375,-0.00010794615,0.058197753325,0.058265797225,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_multilingual_language_diversity",-0.00897481145,-0.0205770306,0.00317883149,0.930625,-0.00887964895,-0.020451040475,0.00338907953749999,0.9265625,-9.51625000000008e-05,0.02375586209,0.0238401200125,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",0.0195573075,-0.00421862459,0.043365381375,0.9468125,0.019504204,-0.004587046455,0.043589947275,0.94425,5.31035000000055e-05,0.047584005965,0.04817699373,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",-0.00098067201,-0.0099797712175,0.0079536841875,0.58365625,-0.00103326005,-0.0099735164325,0.007924568815,0.5843125,5.258804e-05,0.017933455405,0.0178980852475,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.0027426027,-0.0073989483675,0.0131748239,0.699125,0.0027916676,-0.0075270770575,0.01330236975,0.6990625,-4.90649e-05,0.0205737722675,0.0208294468075,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",0.0074655236,-0.0217271253,0.03661625105,0.6923125,0.0075145555,-0.02164291615,0.036553126375,0.69478125,-4.90318999999996e-05,0.05834337635,0.058196042525,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_baseline_predictor",0.481442485,0.47207032875,0.4908668575,1,0.481486335,0.4719476875,0.49094031375,1,-4.38500000000674e-05,0.01879652875,0.01899262625,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality",0.011815623,-0.011601337125,0.0359728852499999,0.83765625,0.011859133,-0.011558366325,0.036221795875,0.83878125,-4.35100000000001e-05,0.0475742223749999,0.0477801622,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_caudality",-0.0033383924,-0.012235940775,0.0056701816425,0.7686875,-0.00337666975,-0.012419297775,0.00564393658249998,0.7675625,3.82773500000001e-05,0.0179061224175,0.0180632343575,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_mini_language",-0.000417290075,-0.0192426615,0.018042822375,0.51765625,-0.000453925305,-0.018948212175,0.0180320784,0.518375,3.663523e-05,0.037285483875,0.036980290575,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.00663919935,-0.003649334735,0.017026013575,0.895875,0.00661633345,-0.003546533215,0.016978653075,0.8965625,2.28659000000003e-05,0.02067534831,0.02052518629,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_hemisphere",0.00242132995,-0.006537098905,0.011478222025,0.7018125,0.00240463765,-0.00651854067749999,0.011288646625,0.7010625,1.66923000000001e-05,0.01801532093,0.0178071873025,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"Intercept",-0.00436771555,-0.02263316735,0.013959070625,0.67475,-0.0043594224,-0.022709483425,0.0141853254,0.6799375,-8.29314999999976e-06,0.036592237975,0.036894808825,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"z_recoded_hemisphere",0.0381570465,0.029056871525,0.047210098625,1,0.0381491445,0.02890134425,0.047336950825,1,7.90200000000407e-06,0.0181532271,0.018435606575,"erp_verb_object_number_agreement_300_600_lateral_itemslope","maximal"
"Intercept",-0.00495599065,-0.02697111765,0.0166677617,0.6733125,-0.00517812915,-0.02695176915,0.0168947956,0.68053125,0.0002221385,0.04363887935,0.04384656475,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality",0.0027577844,-0.02493177255,0.0306357397,0.57675,0.0029670798,-0.025087007175,0.0311565390999999,0.58203125,-0.0002092954,0.05556751225,0.0562435462749999,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.003615857,-0.010872174925,0.017864760325,0.68378125,0.00346679725,-0.011037115275,0.018118498775,0.6794375,0.00014905975,0.02873693525,0.02915561405,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_mini_language",0.00048988506,-0.02163112075,0.022520215475,0.51803125,0.000343409305,-0.0217208578,0.022402776375,0.511875,0.000146475755,0.044151336225,0.044123634175,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",0.017326131,-0.011100490825,0.04486661465,0.8885,0.01743341,-0.00989876288749998,0.0451924153,0.892375,-0.000107278999999998,0.055967105475,0.0550911781875,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_multilingual_language_diversity",-0.00546926195,-0.0212570363,0.010501125825,0.75121875,-0.0055761577,-0.02122594725,0.010507532575,0.75690625,0.000106895750000001,0.031758162125,0.031733479825,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_baseline_predictor",0.44530887,0.43185088575,0.45892483075,1,0.4453999,0.431692904,0.45895907375,1,-9.10300000000475e-05,0.027073945,0.02726616975,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",0.00527492665,-0.029264043425,0.039901297975,0.61975,0.0053628491,-0.029418768825,0.03967026715,0.61896875,-8.79224500000006e-05,0.0691653414,0.069089035975,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.00329407715,-0.011234132025,0.01786320195,0.66634375,0.00333580635,-0.01123613485,0.01791210515,0.67171875,-4.17291999999995e-05,0.029097333975,0.02914824,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_session",0.00199028705,-0.0328142114,0.0357660714,0.54565625,0.00196080855,-0.032565045475,0.0359062867,0.5451875,2.94785000000001e-05,0.0685802828,0.068471332175,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",0.004614446,-0.00845578277,0.017644683325,0.7554375,0.0045916534,-0.0086071501425,0.017553047325,0.75403125,2.27926e-05,0.026100466095,0.0261601974675,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_caudality",-0.00133355295,-0.014482423925,0.0116697193,0.57921875,-0.0013445088,-0.014522412,0.011690247675,0.57940625,1.09558500000001e-05,0.026152143225,0.026212659675,"erp_verb_object_number_agreement_300_600_midline_itemslope","maximal"
"z_recoded_grammaticality",-0.00968616085,-0.0393660066,0.019863005975,0.73946875,-0.00926437485,-0.0391755581,0.020833235925,0.72878125,-0.000421786,0.059229012575,0.060008794025,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"Intercept",-0.00604942295,-0.024479103825,0.012589252075,0.740125,-0.0063695265,-0.02472049175,0.012133771,0.7515,0.00032010355,0.0370683559,0.03685426275,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_session",-0.013503213,-0.046063700075,0.01882519435,0.79425,-0.013769336,-0.046281602975,0.018975432375,0.800875,0.000266123,0.064888894425,0.06525703535,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_mini_language",-0.0018929745,-0.0207037812,0.017100747575,0.57815625,-0.0016931492,-0.020510207375,0.0172383851,0.5706875,-0.0001998253,0.037804528775,0.037748592475,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.0124119505,0.001609358695,0.02333058545,0.988,0.0124943025,0.0017801356775,0.0232923086,0.988375,-8.23519999999991e-05,0.021721226755,0.0215121729225,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",-0.00228022255,-0.0348492247,0.03041291345,0.55409375,-0.00235546035,-0.03503647995,0.03019378865,0.556875,7.52378e-05,0.06526213815,0.0652302686,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",0.0182892345,-0.011711291675,0.047538060875,0.8845625,0.0183547275,-0.011335509275,0.048573740125,0.88765625,-6.54929999999998e-05,0.05924935255,0.0599092494,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
