"model","contrast","median","ci_low","ci_high","pd"
"erp_gender_agreement_300_600_lateral_itemslope_retfree","language_difference",0.0566709709147066,0.00827315079682634,0.105620791240937,0.9888125
"erp_gender_agreement_300_600_midline","overall",0.0104545695203127,0.00151671816931096,0.0192000876221786,0.989375
"erp_gender_agreement_300_600_midline","within_Mini-Norwegian",0.01508825225144,0.00240925903976672,0.0278220058476371,0.98934375
"erp_gender_agreement_300_600_midline","within_Mini-English",0.0059005873826539,-0.00620278416182519,0.0180571147037379,0.8304375
"erp_gender_agreement_300_600_midline","language_difference",0.0091705679153416,-0.00840423326483195,0.0266937374198215,0.8474375
"erp_gender_agreement_300_600_midline_itemslope","overall",0.0101358439912682,0.00151647553159724,0.0188764949033222,0.98890625
"erp_gender_agreement_300_600_midline_itemslope","within_Mini-Norwegian",0.0142890983147203,0.00161769335407167,0.0268081758341089,0.987375
"erp_gender_agreement_300_600_midline_itemslope","within_Mini-English",0.00615262234772291,-0.00580638248084441,0.0181238319174271,0.839
"erp_gender_agreement_300_600_midline_itemslope","language_difference",0.00817945892177988,-0.00911870183324759,0.0253184003745592,0.82165625
"erp_gender_agreement_300_600_midline_weakprior","overall",0.0103755890274951,0.00163122919881369,0.019157580464464,0.989625
"erp_gender_agreement_300_600_midline_weakprior","within_Mini-Norwegian",0.0150841707717063,0.00241763203132072,0.0276330250532857,0.99046875
"erp_gender_agreement_300_600_midline_weakprior","within_Mini-English",0.00585869537437422,-0.00626331935480203,0.0178355613415738,0.82834375
"erp_gender_agreement_300_600_midline_weakprior","language_difference",0.00914863192885923,-0.00808144342915182,0.0264319936636968,0.85221875
"erp_gender_agreement_300_600_midline_weakprior_itemslope","overall",0.010126385697102,0.00146864281629966,0.0188806266698001,0.9883125
"erp_gender_agreement_300_600_midline_weakprior_itemslope","within_Mini-Norwegian",0.0142610627332808,0.00161273220672498,0.0269434024120307,0.98690625
"erp_gender_agreement_300_600_midline_weakprior_itemslope","within_Mini-English",0.00613646977734826,-0.00597929087241882,0.0183704322171624,0.83740625
"erp_gender_agreement_300_600_midline_weakprior_itemslope","language_difference",0.00816333823050604,-0.00922195230312184,0.0257109563824277,0.81515625
"erp_gender_agreement_300_600_midline_retfree","overall",0.00571115185,-0.0289789709,0.040849897775,0.62796875
"erp_gender_agreement_300_600_midline_retfree","within_Mini-Norwegian",0.0577832833050369,0.00818618507151025,0.107883648280531,0.989
"erp_gender_agreement_300_600_midline_retfree","within_Mini-English",-0.0449052205708535,-0.0938922155029511,0.00516255236047851,0.95971875
"erp_gender_agreement_300_600_midline_retfree","language_difference",0.102539154715614,0.0310059802754759,0.17334847541136,0.99775
"erp_gender_agreement_300_600_midline_itemslope_retfree","overall",0.00640505385,-0.028296849225,0.0412766747,0.6428125
"erp_gender_agreement_300_600_midline_itemslope_retfree","within_Mini-Norwegian",0.0582357477387015,0.00769094098775134,0.10892363942619,0.98803125
"erp_gender_agreement_300_600_midline_itemslope_retfree","within_Mini-English",-0.0440742441528796,-0.0924189690412484,0.00508999335444049,0.96121875
"erp_gender_agreement_300_600_midline_itemslope_retfree","language_difference",0.102026511750843,0.0307783452615649,0.173070826641144,0.9975
"erp_gender_agreement_400_900_lateral","overall",0.0155555156151338,0.00933719731152472,0.0217779531561999,1
"erp_gender_agreement_400_900_lateral","within_Mini-Norwegian",0.0122021933681175,0.00312877465830149,0.0213923846630753,0.995875
"erp_gender_agreement_400_900_lateral","within_Mini-English",0.0188036297859575,0.0101030052812365,0.0274133856578841,1
"erp_gender_agreement_400_900_lateral","language_difference",-0.00655255327733684,-0.0190449302757072,0.0059318859604043,0.8448125
"erp_gender_agreement_400_900_lateral_itemslope","overall",0.015456919327539,0.00919767357103684,0.0216916557708658,1
"erp_gender_agreement_400_900_lateral_itemslope","within_Mini-Norwegian",0.0118731211082279,0.00268758971270603,0.0208447241296285,0.99484375
"erp_gender_agreement_400_900_lateral_itemslope","within_Mini-English",0.0189777314036699,0.0102516008062644,0.0277186955855851,1
"erp_gender_agreement_400_900_lateral_itemslope","language_difference",-0.00714444691409823,-0.0198354218584668,0.00544170477564637,0.86671875
"erp_gender_agreement_400_900_lateral_weakprior","overall",0.0155305136593632,0.00930831005906843,0.0218661526795975,1
"erp_gender_agreement_400_900_lateral_weakprior","within_Mini-Norwegian",0.0121947048189072,0.00314985205342893,0.0213820150694657,0.995375
"erp_gender_agreement_400_900_lateral_weakprior","within_Mini-English",0.0187855829141623,0.0101898560988568,0.0274544999568631,1
"erp_gender_agreement_400_900_lateral_weakprior","language_difference",-0.00654283765923453,-0.0192604070285212,0.00598728560820106,0.845625
"erp_gender_agreement_400_900_lateral_weakprior_itemslope","overall",0.0154647396333244,0.00922380079120099,0.0217436922517338,1
"erp_gender_agreement_400_900_lateral_weakprior_itemslope","within_Mini-Norwegian",0.0118704654295238,0.00276660603553214,0.0209060204042666,0.9954375
"erp_gender_agreement_400_900_lateral_weakprior_itemslope","within_Mini-English",0.0189847202751502,0.0102631408288362,0.0275601740340594,1
"erp_gender_agreement_400_900_lateral_weakprior_itemslope","language_difference",-0.00711780825047484,-0.0196836873701833,0.00559185605211775,0.86528125
"erp_gender_agreement_400_900_lateral_retfree","overall",0.000135294395,-0.025261610175,0.025260483525,0.50478125
"erp_gender_agreement_400_900_lateral_retfree","within_Mini-Norwegian",0.0238424224227584,-0.0119503213852324,0.0599475287575316,0.90359375
"erp_gender_agreement_400_900_lateral_retfree","within_Mini-English",-0.023230099706416,-0.058486265149992,0.0119977481426413,0.9005
"erp_gender_agreement_400_900_lateral_retfree","language_difference",0.047174235709883,-0.0026457462541929,0.0972242301821639,0.968375
"erp_gender_agreement_400_900_lateral_itemslope_retfree","overall",0.000629931885,-0.024990505275,0.025930424875,0.51878125
"erp_gender_agreement_400_900_lateral_itemslope_retfree","within_Mini-Norwegian",0.0241527875479606,-0.0116255007847117,0.0602617094419339,0.90546875
"erp_gender_agreement_400_900_lateral_itemslope_retfree","within_Mini-English",-0.0223189418021394,-0.0578427118502801,0.0132806146798749,0.8905
"erp_gender_agreement_400_900_lateral_itemslope_retfree","language_difference",0.0466293548959387,-0.00450933717062445,0.0970121630690161,0.96359375
"erp_gender_agreement_400_900_midline","overall",0.0192231142076413,0.0102587311694862,0.0281777950096122,1
"erp_gender_agreement_400_900_midline","within_Mini-Norwegian",0.0194385868988928,0.00634913107157228,0.0324879293614813,0.99803125
"erp_gender_agreement_400_900_midline","within_Mini-English",0.0189186063525749,0.00657523171532877,0.0312125063217743,0.99834375
"erp_gender_agreement_400_900_midline","language_difference",0.000425038290955875,-0.0172907029903209,0.0186587270962185,0.51909375
"erp_gender_agreement_400_900_midline_itemslope","overall",0.0190318159494142,0.0101146507190738,0.0279565337044657,1
"erp_gender_agreement_400_900_midline_itemslope","within_Mini-Norwegian",0.0188855278769578,0.00577327780247723,0.0320648165147537,0.99840625
"erp_gender_agreement_400_900_midline_itemslope","within_Mini-English",0.0191425093543232,0.00671638719254315,0.0315824410826747,0.99896875
"erp_gender_agreement_400_900_midline_itemslope","language_difference",-0.000236265237522591,-0.0184201890027674,0.0179200136589335,0.5106875
"erp_gender_agreement_400_900_midline_weakprior","overall",0.0191968378159865,0.0102481950837386,0.0282315506073982,1
"erp_gender_agreement_400_900_midline_weakprior","within_Mini-Norwegian",0.0194526529124523,0.00639873224032337,0.0324488268740717,0.998375
"erp_gender_agreement_400_900_midline_weakprior","within_Mini-English",0.0189335982045422,0.0065051226437155,0.0313933678632884,0.99834375
"erp_gender_agreement_400_900_midline_weakprior","language_difference",0.000551825253251113,-0.017414448304783,0.0183792581925506,0.5221875
"erp_gender_agreement_400_900_midline_weakprior_itemslope","overall",0.0190744968673693,0.00990011899695691,0.0280126531099206,0.9999375
"erp_gender_agreement_400_900_midline_weakprior_itemslope","within_Mini-Norwegian",0.0190151742417552,0.00574130447379595,0.0320548847645852,0.99771875
"erp_gender_agreement_400_900_midline_weakprior_itemslope","within_Mini-English",0.0190905980075335,0.00663770105652631,0.0314449295567834,0.99809375
"erp_gender_agreement_400_900_midline_weakprior_itemslope","language_difference",-0.000107546694444557,-0.0181442284244197,0.017990550906884,0.50390625
"erp_gender_agreement_400_900_midline_retfree","overall",-0.011775285,-0.048243823125,0.024608721375,0.73753125
"erp_gender_agreement_400_900_midline_retfree","within_Mini-Norwegian",0.0334552200431603,-0.0180845885062726,0.0855480824756127,0.899125
"erp_gender_agreement_400_900_midline_retfree","within_Mini-English",-0.0558381516182909,-0.106859748034346,-0.00582354299924604,0.9846875
"erp_gender_agreement_400_900_midline_retfree","language_difference",0.0894440734781964,0.0174133981501272,0.162934642108721,0.992625
"erp_gender_agreement_400_900_midline_itemslope_retfree","overall",-0.011710786,-0.04823189305,0.02418732215,0.7355
"erp_gender_agreement_400_900_midline_itemslope_retfree","within_Mini-Norwegian",0.0327641265694201,-0.0189426182622207,0.0849174099367937,0.88921875
"erp_gender_agreement_400_900_midline_itemslope_retfree","within_Mini-English",-0.0551195981164163,-0.105609394921708,-0.00400455480206739,0.9820625
"erp_gender_agreement_400_900_midline_itemslope_retfree","language_difference",0.0880286874199921,0.0142309408850156,0.160840432053053,0.99046875
"erp_verb_object_number_agreement_200_500_lateral","overall",0.0104461113644219,-0.00988219466885603,0.0309702512178819,0.8418125
"erp_verb_object_number_agreement_200_500_lateral","within_Mini-Norwegian",0.0198167235969042,-0.0093108157777783,0.0487902276133799,0.90665625
"erp_verb_object_number_agreement_200_500_lateral","within_Mini-English",0.000550753795875437,-0.0278611151540077,0.0287791074722153,0.51434375
"erp_verb_object_number_agreement_200_500_lateral","language_difference",0.0192578660346406,-0.0214740251899294,0.0599268177054841,0.82071875
"erp_verb_object_number_agreement_200_500_lateral_itemslope","overall",0.010796842171373,-0.00961455807018006,0.0310137154187842,0.84775
"erp_verb_object_number_agreement_200_500_lateral_itemslope","within_Mini-Norwegian",0.0187270795271816,-0.0100233979262301,0.0476696639420624,0.90015625
"erp_verb_object_number_agreement_200_500_lateral_itemslope","within_Mini-English",0.0021981934954286,-0.0267066825465833,0.0310639967988661,0.559125
"erp_verb_object_number_agreement_200_500_lateral_itemslope","language_difference",0.0163787705523761,-0.0243986545865097,0.0574697328943333,0.78709375
"erp_verb_object_number_agreement_200_500_lateral_weakprior","overall",0.0104113661201784,-0.00985255459282229,0.0306804108167061,0.842
"erp_verb_object_number_agreement_200_500_lateral_weakprior","within_Mini-Norwegian",0.0197759667173753,-0.00917505827419087,0.0486936553235458,0.910375
"erp_verb_object_number_agreement_200_500_lateral_weakprior","within_Mini-English",0.000443630221875641,-0.0280459134168049,0.0291437066371507,0.51190625
"erp_verb_object_number_agreement_200_500_lateral_weakprior","language_difference",0.0192990115083208,-0.021349032979834,0.0603147817441893,0.82296875
"erp_verb_object_number_agreement_200_500_lateral_weakprior_itemslope","overall",0.0106742180450323,-0.00985795871494909,0.0309077087454463,0.849875
"erp_verb_object_number_agreement_200_500_lateral_weakprior_itemslope","within_Mini-Norwegian",0.0186090574367716,-0.0102461036923781,0.0471978101768654,0.89628125
"erp_verb_object_number_agreement_200_500_lateral_weakprior_itemslope","within_Mini-English",0.00241280888009006,-0.0263819832287861,0.0309282641393117,0.56325
"erp_verb_object_number_agreement_200_500_lateral_weakprior_itemslope","language_difference",0.0163006023774681,-0.0246867468052695,0.0567469961519119,0.78428125
"erp_verb_object_number_agreement_200_500_midline","overall",-0.00088815853629415,-0.0294467794445609,0.0280992197136198,0.52359375
"erp_verb_object_number_agreement_200_500_midline","within_Mini-Norwegian",0.00765475899046264,-0.0331559009154284,0.0484785825466907,0.64278125
"erp_verb_object_number_agreement_200_500_midline","within_Mini-English",-0.00986608919291204,-0.050507133927182,0.0308633487584048,0.6821875
"erp_verb_object_number_agreement_200_500_midline","language_difference",0.0174078581197226,-0.0393145832597963,0.0748216921986323,0.723
"erp_verb_object_number_agreement_200_500_midline_itemslope","overall",-0.00156690702465703,-0.030280701027464,0.0272973599322545,0.53996875
"erp_verb_object_number_agreement_200_500_midline_itemslope","within_Mini-Norwegian",0.00474665136196277,-0.0359992725726455,0.0450504522250975,0.59103125
"erp_verb_object_number_agreement_200_500_midline_itemslope","within_Mini-English",-0.00805243695847904,-0.0484969634424729,0.0326650664834112,0.65075
"erp_verb_object_number_agreement_200_500_midline_itemslope","language_difference",0.012711620224907,-0.0449008637631785,0.0704862254866014,0.66784375
"erp_verb_object_number_agreement_200_500_midline_weakprior","overall",-0.000964182519961201,-0.029601375530872,0.0277926253971268,0.52553125
"erp_verb_object_number_agreement_200_500_midline_weakprior","within_Mini-Norwegian",0.00757726926044371,-0.0327449835642763,0.0479136882144381,0.64396875
"erp_verb_object_number_agreement_200_500_midline_weakprior","within_Mini-English",-0.00995479114624921,-0.0507136221971287,0.0310447572958625,0.68521875
"erp_verb_object_number_agreement_200_500_midline_weakprior","language_difference",0.0173556238188995,-0.0400159782379385,0.0743349674667801,0.72484375
"erp_verb_object_number_agreement_200_500_midline_weakprior_itemslope","overall",-0.00137253056272011,-0.0297962653571163,0.0268039922812742,0.53721875
"erp_verb_object_number_agreement_200_500_midline_weakprior_itemslope","within_Mini-Norwegian",0.00488308448009038,-0.0357147783083049,0.045086261903287,0.59378125
"erp_verb_object_number_agreement_200_500_midline_weakprior_itemslope","within_Mini-English",-0.00816607517793783,-0.0480500878132623,0.0323775179914216,0.6535
"erp_verb_object_number_agreement_200_500_midline_weakprior_itemslope","language_difference",0.0129495776208682,-0.0442863376546354,0.0696555407829841,0.6675
"erp_verb_object_number_agreement_300_600_lateral","overall",0.0141953743925529,-0.00679936028430275,0.0356358847714326,0.90340625
"erp_verb_object_number_agreement_300_600_lateral","within_Mini-Norwegian",0.0218723020857163,-0.00810629731369421,0.0518442233923838,0.92178125
"erp_verb_object_number_agreement_300_600_lateral","within_Mini-English",0.00598620855038954,-0.0239325067194495,0.0358120676191121,0.656
"erp_verb_object_number_agreement_300_600_lateral","language_difference",0.0158149553324722,-0.0261053561615889,0.0579714124090672,0.76846875
"erp_verb_object_number_agreement_300_600_lateral_itemslope","overall",0.0135781132662258,-0.00746341204202612,0.0348206355324527,0.895875
"erp_verb_object_number_agreement_300_600_lateral_itemslope","within_Mini-Norwegian",0.0190633000225824,-0.0106210822101112,0.0493548503918336,0.89425
"erp_verb_object_number_agreement_300_600_lateral_itemslope","within_Mini-English",0.00781018836002551,-0.0217199818010049,0.0375436386510145,0.694
"erp_verb_object_number_agreement_300_600_lateral_itemslope","language_difference",0.0112229546995216,-0.030277102240347,0.0539124576096546,0.699125
"erp_verb_object_number_agreement_300_600_lateral_weakprior","overall",0.014228361324948,-0.00680444747059108,0.0353163603952248,0.90578125
"erp_verb_object_number_agreement_300_600_lateral_weakprior","within_Mini-Norwegian",0.0220172706111892,-0.0082516096999218,0.0518292027412762,0.92303125
"erp_verb_object_number_agreement_300_600_lateral_weakprior","within_Mini-English",0.00603208592390268,-0.0237747147511408,0.0356503625697117,0.6554375
"erp_verb_object_number_agreement_300_600_lateral_weakprior","language_difference",0.0157956873559264,-0.0264990796111082,0.0581933551632646,0.7666875
"erp_verb_object_number_agreement_300_600_lateral_weakprior_itemslope","overall",0.0135313492268037,-0.00725316821458325,0.0347237765289127,0.8965625
"erp_verb_object_number_agreement_300_600_lateral_weakprior_itemslope","within_Mini-Norwegian",0.0189917434049984,-0.0107395433242638,0.0494388499071331,0.89459375
"erp_verb_object_number_agreement_300_600_lateral_weakprior_itemslope","within_Mini-English",0.00756662737893192,-0.0220079448037736,0.0372509089313973,0.69246875
"erp_verb_object_number_agreement_300_600_lateral_weakprior_itemslope","language_difference",0.0114237322857307,-0.0308014153257162,0.0544343856660449,0.6990625
"erp_verb_object_number_agreement_300_600_midline","overall",0.00850496836556791,-0.0214036792323009,0.0383364860030196,0.7051875
"erp_verb_object_number_agreement_300_600_midline","within_Mini-Norwegian",0.0177463369683821,-0.024113246460923,0.0595798663990446,0.79428125
"erp_verb_object_number_agreement_300_600_midline","within_Mini-English",-0.0015987200922401,-0.0435524891412886,0.0407711032422783,0.529
"erp_verb_object_number_agreement_300_600_midline","language_difference",0.019402508194671,-0.0403095850348424,0.0787273366918874,0.7371875
"erp_verb_object_number_agreement_300_600_midline_itemslope","overall",0.00739483676363383,-0.0222348281018989,0.0365354565805055,0.68378125
"erp_verb_object_number_agreement_300_600_midline_itemslope","within_Mini-Norwegian",0.0137387754226885,-0.0282775650086226,0.0557737788530396,0.73575
"erp_verb_object_number_agreement_300_600_midline_itemslope","within_Mini-English",0.000458869600002055,-0.0413848371951879,0.0420548085649924,0.50821875
"erp_verb_object_number_agreement_300_600_midline_itemslope","language_difference",0.0134792376704866,-0.0459696384423174,0.0730955389554094,0.66634375
"erp_verb_object_number_agreement_300_600_midline_weakprior","overall",0.00837048243944204,-0.0217246642943661,0.0382093212241397,0.70571875
"erp_verb_object_number_agreement_300_600_midline_weakprior","within_Mini-Norwegian",0.0177322503528857,-0.0243798534235985,0.0600440572321864,0.796
"erp_verb_object_number_agreement_300_600_midline_weakprior","within_Mini-English",-0.00185938528889456,-0.0440384209789441,0.040584118545371,0.5323125
"erp_verb_object_number_agreement_300_600_midline_weakprior","language_difference",0.0195034685529183,-0.0403547242627426,0.0793360589664949,0.7391875
"erp_verb_object_number_agreement_300_600_midline_weakprior_itemslope","overall",0.00708999270611771,-0.0225721497835878,0.0370543804257813,0.6794375
"erp_verb_object_number_agreement_300_600_midline_weakprior_itemslope","within_Mini-Norwegian",0.0136031171161464,-0.0287191518406001,0.0560103454771765,0.73684375
"erp_verb_object_number_agreement_300_600_midline_weakprior_itemslope","within_Mini-English",0.000170473986576276,-0.0418964977093399,0.0420289816736323,0.503875
"erp_verb_object_number_agreement_300_600_midline_weakprior_itemslope","language_difference",0.013649991960379,-0.0459778339255918,0.0732956489788335,0.67171875
"erp_verb_object_number_agreement_400_900_lateral","overall",0.0311672355742622,0.00901404891614835,0.0533644970925803,0.99734375
"erp_verb_object_number_agreement_400_900_lateral","within_Mini-Norwegian",0.0586649989597587,0.0272827280087366,0.0897402092476565,0.9999375
"erp_verb_object_number_agreement_400_900_lateral","within_Mini-English",0.00196636601635018,-0.029227654278159,0.0335810135388163,0.5505
"erp_verb_object_number_agreement_400_900_lateral","language_difference",0.0565241330885089,0.0122771238713262,0.100579480026152,0.99428125
"erp_verb_object_number_agreement_400_900_lateral_itemslope","overall",0.0305211932502309,0.0083740382152998,0.0525949051637911,0.9966875
"erp_verb_object_number_agreement_400_900_lateral_itemslope","within_Mini-Norwegian",0.0551306418008736,0.024086368187349,0.0865947950836075,0.99978125
"erp_verb_object_number_agreement_400_900_lateral_itemslope","within_Mini-English",0.00434220648502872,-0.0271211430526905,0.0357331893476066,0.6050625
"erp_verb_object_number_agreement_400_900_lateral_itemslope","language_difference",0.0507907172242645,0.00658562748781155,0.0954706650068809,0.988
"erp_verb_object_number_agreement_400_900_lateral_weakprior","overall",0.0310949489660206,0.00871985255940233,0.0535296030864258,0.99690625
"erp_verb_object_number_agreement_400_900_lateral_weakprior","within_Mini-Norwegian",0.0584249209799385,0.0271883647118748,0.0895199283417167,0.99984375
"erp_verb_object_number_agreement_400_900_lateral_weakprior","within_Mini-English",0.00197337710831457,-0.0290309246154227,0.0332269844835892,0.55034375
"erp_verb_object_number_agreement_400_900_lateral_weakprior","language_difference",0.0563785920597917,0.0128005105195973,0.0997846579884761,0.9943125
"erp_verb_object_number_agreement_400_900_lateral_weakprior_itemslope","overall",0.0305111618229367,0.00824375867322056,0.0530044569472631,0.99671875
"erp_verb_object_number_agreement_400_900_lateral_weakprior_itemslope","within_Mini-Norwegian",0.0551736544134056,0.0243225612171212,0.0865431401266218,0.99978125
"erp_verb_object_number_agreement_400_900_lateral_weakprior_itemslope","within_Mini-English",0.00422245283164452,-0.027002050489913,0.0359136805061555,0.60703125
"erp_verb_object_number_agreement_400_900_lateral_weakprior_itemslope","language_difference",0.0511277083478476,0.00728446087637289,0.0953140330041522,0.988375
"erp_verb_object_number_agreement_400_900_midline","overall",0.0308681057939311,-0.000749465827209159,0.0625067745422698,0.97234375
"erp_verb_object_number_agreement_400_900_midline","within_Mini-Norwegian",0.0590508914452604,0.0148594518427038,0.104139710562766,0.9955625
"erp_verb_object_number_agreement_400_900_midline","within_Mini-English",0.000750165170905347,-0.0436612973254403,0.0451136673302251,0.51365625
"erp_verb_object_number_agreement_400_900_midline","language_difference",0.0580786165362693,-0.00353158891626402,0.121241581671822,0.96690625
"erp_verb_object_number_agreement_400_900_midline_itemslope","overall",0.0300295838312126,-0.00166808936624374,0.0612119021415702,0.9685625
"erp_verb_object_number_agreement_400_900_midline_itemslope","within_Mini-Norwegian",0.0546065278754309,0.0106711149414314,0.0988044425827429,0.99265625
"erp_verb_object_number_agreement_400_900_midline_itemslope","within_Mini-English",0.00392014056291697,-0.0409133720188343,0.0475405944829152,0.566125
"erp_verb_object_number_agreement_400_900_midline_itemslope","language_difference",0.0508953720677085,-0.0109899870240029,0.113780048409388,0.94640625
"erp_verb_object_number_agreement_400_900_midline_weakprior","overall",0.0308020210295829,-0.00041344158167481,0.0622669773541692,0.97371875
"erp_verb_object_number_agreement_400_900_midline_weakprior","within_Mini-Norwegian",0.0590649677976695,0.0148886980626845,0.103131941688894,0.99465625
"erp_verb_object_number_agreement_400_900_midline_weakprior","within_Mini-English",0.000942366271334403,-0.0431130375480705,0.0454938914374385,0.516625
"erp_verb_object_number_agreement_400_900_midline_weakprior","language_difference",0.0578810750372301,-0.00434863313088835,0.120347821117047,0.9651875
"erp_verb_object_number_agreement_400_900_midline_weakprior_itemslope","overall",0.0298308315531117,-0.00148683153375939,0.0612296902291369,0.9686875
"erp_verb_object_number_agreement_400_900_midline_weakprior_itemslope","within_Mini-Norwegian",0.0545380729477757,0.0107842491672177,0.0987222673987904,0.99275
"erp_verb_object_number_agreement_400_900_midline_weakprior_itemslope","within_Mini-English",0.00366072217418797,-0.0405520078183579,0.047605625074208,0.564125
"erp_verb_object_number_agreement_400_900_midline_weakprior_itemslope","language_difference",0.0509727019606945,-0.0108064241061577,0.113463198093354,0.94759375
"accuracy_gender_agreement","overall",0.191340765225948,0.124198918559185,0.259191611027089,1
"accuracy_gender_agreement","within_Mini-Norwegian",0.342036781717325,0.25838745116249,0.425124608806679,1
"accuracy_gender_agreement","within_Mini-English",0.0385232391541022,-0.0676617199445163,0.144815185109863,0.76325
"accuracy_gender_agreement","language_difference",0.303234788004271,0.169953405613615,0.435582432461457,1
"accuracy_differential_object_marking","overall",-0.310957679137664,-0.411766245396853,-0.209853559892884,1
"accuracy_differential_object_marking","within_Mini-Norwegian",-0.224828430425039,-0.349370140195733,-0.101129829093035,0.9999375
"accuracy_differential_object_marking","within_Mini-English",-0.40462193429739,-0.570060737294763,-0.24305450290749,1
"accuracy_differential_object_marking","language_difference",0.180244890676961,-0.0223439668690347,0.386901839784404,0.95878125
"accuracy_verb_object_number_agreement","overall",-0.105368448953608,-0.268681982509399,0.0604473674908581,0.8934375
"accuracy_verb_object_number_agreement","within_Mini-Norwegian",-0.0202556934796425,-0.247330913805562,0.20774245235295,0.5683125
"accuracy_verb_object_number_agreement","within_Mini-English",-0.200585025253357,-0.437615845772242,0.0369352867176035,0.9508125
"accuracy_verb_object_number_agreement","language_difference",0.18171697953653,-0.151438306717727,0.508124972669847,0.857125
